longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_num,rooms_per_household,bedrooms_per_room,population_per_household,Price
-123.85,36.45,29.4,1098.0,222.0,536.0,167.0,3.0863,3,6.5627,0.2026,3.2052,249944.51
-115.88,33.22,3.1,8217.0,1791.0,1436.0,459.0,2.3649,0,17.9062,0.2179,3.1283,314415.79
-114.5,36.52,34.4,1213.0,221.0,1811.0,701.0,1.8699,1,1.73,0.1823,2.583,108613.36
-116.39,39.98,38.9,867.0,153.0,2188.0,735.0,4.7234,0,1.1802,0.176,2.9774,249553.55
-115.78,40.11,44.9,1313.0,291.0,1344.0,408.0,9.891,0,3.2222,0.2218,3.2964,480007.56
-121.92,40.94,6.2,11371.0,2105.0,2230.0,873.0,6.3561,0,13.0255,0.1851,2.5546,338079.54
-114.71,33.02,1.0,2170.0,379.0,2159.0,1078.0,3.034,0,2.0137,0.1749,2.0036,116008.9
-122.37,37.5,4.7,880.0,182.0,757.0,375.0,3.8105,3,2.35,0.2063,2.0213,302203.08
-114.8,33.55,48.1,1041.0,221.0,4299.0,1940.0,4.6056,1,0.5366,0.212,2.2153,262183.91
-114.36,34.43,40.0,532.0,121.0,1846.0,647.0,2.0228,0,0.8217,0.2277,2.8514,69773.95
-117.2,41.01,43.6,2639.0,407.0,3347.0,1531.0,5.662,0,1.7237,0.1541,2.1862,237359.63
-114.5,37.21,27.4,753.0,126.0,982.0,419.0,4.6254,2,1.7994,0.1674,2.3444,214114.22
-118.63,39.68,27.9,3920.0,893.0,2159.0,790.0,5.9009,1,4.9654,0.2277,2.7346,235443.68
-121.74,33.15,16.2,3143.0,639.0,1364.0,421.0,4.1303,1,7.4586,0.2032,3.2355,284948.22
-119.96,36.46,44.0,1686.0,389.0,2383.0,948.0,3.904,0,1.7788,0.2306,2.5143,177395.23
-118.39,38.88,43.3,4295.0,837.0,784.0,327.0,2.0328,0,13.123,0.1949,2.3963,144913.64
-123.62,33.8,21.0,3456.0,677.0,703.0,297.0,7.9042,3,11.6477,0.1959,2.3691,426358.12
-118.1,35.61,17.8,2018.0,379.0,2940.0,1059.0,5.0851,1,1.9047,0.1878,2.7748,277853.3
-114.5,33.15,38.7,1056.0,231.0,1332.0,591.0,6.7632,0,1.7877,0.2191,2.2546,361457.6
-122.44,38.67,2.3,2415.0,505.0,2407.0,1051.0,2.7765,0,2.2981,0.209,2.2903,116853.87
-116.39,41.68,44.9,2405.0,455.0,355.0,128.0,7.5943,1,18.8007,0.1893,2.7715,500001.0
-115.23,40.32,23.8,2550.0,430.0,576.0,257.0,6.5384,1,9.9116,0.1688,2.2369,385106.58
-114.88,41.71,23.5,1911.0,287.0,722.0,324.0,3.7587,1,5.8901,0.1502,2.2248,224078.36
-114.71,40.5,35.1,2273.0,362.0,3098.0,1448.0,9.4606,0,1.5702,0.1591,2.1395,433334.94
-119.11,40.59,33.9,2234.0,359.0,3004.0,1157.0,2.9255,1,1.9301,0.1608,2.5958,165058.28
-114.54,37.97,14.6,4691.0,971.0,1176.0,573.0,7.9852,1,8.1892,0.2069,2.0532,447376.97
-116.75,37.42,49.1,741.0,167.0,1611.0,793.0,6.2298,2,0.934,0.2259,2.0308,334985.06
-122.73,36.36,51.3,897.0,176.0,1255.0,556.0,4.7419,2,1.6121,0.1957,2.2553,270796.67
-119.56,40.24,27.8,1906.0,365.0,494.0,213.0,7.0194,0,8.951,0.1914,2.3193,428241.82
-117.14,34.25,29.6,1062.0,173.0,1150.0,534.0,7.8617,0,1.9895,0.1632,2.1545,349264.94
-121.87,33.07,29.3,2096.0,503.0,532.0,174.0,6.29,0,12.0246,0.2401,3.0547,342372.5
-117.92,41.46,25.8,829.0,185.0,809.0,368.0,8.3419,0,2.2532,0.2235,2.1963,354277.39
-117.66,32.58,49.2,926.0,178.0,916.0,355.0,1.9931,2,2.6104,0.1917,2.5822,110991.77
-122.72,41.73,13.5,7649.0,1222.0,4108.0,1984.0,4.4481,3,3.8559,0.1597,2.0707,241649.8
-118.68,39.4,6.5,1540.0,361.0,1244.0,397.0,4.4612,2,3.8823,0.2346,3.1368,197245.04
-116.6,35.63,48.4,796.0,133.0,792.0,267.0,3.1713,0,2.9874,0.167,2.9695,168969.17
-119.34,39.11,11.9,1668.0,363.0,1792.0,667.0,6.974,1,2.5005,0.2173,2.6854,341275.59
-124.23,40.24,39.2,3735.0,687.0,646.0,319.0,4.8433,1,11.6949,0.184,2.024,334996.79
-124.26,34.85,11.4,4204.0,992.0,9191.0,3841.0,3.8289,1,1.0947,0.236,2.3931,170143.79
-120.77,39.79,50.0,650.0,136.0,1547.0,748.0,5.3052,0,0.8688,0.2087,2.0671,297159.72
-115.05,40.11,41.3,1057.0,183.0,152.0,74.0,9.8859,2,14.2865,0.1727,2.0509,500001.0
-122.05,34.89,47.9,2113.0,320.0,576.0,177.0,13.5945,1,11.9526,0.1513,3.2599,500001.0
-117.98,32.93,49.5,1766.0,302.0,4633.0,2067.0,9.7206,0,0.8543,0.1712,2.242,394719.74
-122.12,34.46,5.3,590.0,110.0,1235.0,439.0,3.1812,1,1.343,0.1865,2.8107,152277.32
-121.12,34.43,23.1,661.0,146.0,751.0,285.0,3.2789,1,2.3205,0.2208,2.6379,133089.95
-115.84,33.15,34.1,856.0,147.0,1517.0,457.0,4.6859,1,1.8735,0.1716,3.3188,254631.27
-117.03,39.37,41.9,523.0,92.0,307.0,135.0,6.0329,1,3.8817,0.1762,2.2804,312938.87
-123.39,36.12,13.3,1312.0,254.0,504.0,237.0,7.3637,0,5.5409,0.1935,2.1291,338906.37
-120.05,40.86,47.6,4172.0,644.0,356.0,114.0,5.4839,0,36.6796,0.1543,3.1273,494322.54
-124.06,34.91,12.3,1134.0,257.0,817.0,347.0,5.2052,1,3.2708,0.2268,2.3557,252152.19
-119.52,36.8,45.2,3857.0,609.0,3974.0,1395.0,6.9089,1,2.7637,0.1579,2.8474,352248.36
-117.7,38.55,27.1,1846.0,413.0,1769.0,879.0,3.7054,1,2.1011,0.2237,2.0131,193795.06
-123.16,40.8,27.3,1590.0,281.0,1608.0,500.0,6.9759,0,3.1803,0.1768,3.2168,292416.84
-121.45,37.48,20.1,563.0,110.0,647.0,262.0,4.6983,3,2.1486,0.196,2.4667,265177.6
-120.36,36.05,6.3,4101.0,783.0,2046.0,957.0,7.3921,1,4.2856,0.191,2.1386,317504.83
-115.12,40.7,18.7,1962.0,344.0,589.0,264.0,2.0098,2,7.43,0.1753,2.2325,142099.96
-114.38,35.46,22.8,590.0,104.0,931.0,382.0,4.2812,3,1.5461,0.1756,2.4403,284478.45
-123.9,33.29,25.4,2362.0,578.0,2006.0,946.0,5.2187,0,2.4959,0.2449,2.1192,247104.92
-116.71,36.73,38.7,1198.0,216.0,1028.0,510.0,9.828,1,2.3499,0.1805,2.0157,408189.83
-120.62,39.93,19.0,1887.0,318.0,2280.0,731.0,8.2456,1,2.5831,0.1683,3.1199,387832.23
-120.41,32.83,21.7,2139.0,374.0,934.0,294.0,3.8417,0,7.2764,0.175,3.1776,261482.02
-116.78,38.05,47.2,4234.0,930.0,3250.0,1516.0,8.0279,0,2.793,0.2195,2.1435,418148.91
-115.13,38.13,39.4,821.0,149.0,1531.0,534.0,7.4892,0,1.5375,0.1809,2.867,273926.02
-114.8,41.28,2.2,2698.0,451.0,542.0,257.0,6.5706,0,10.4807,0.1672,2.1039,375759.19
-118.56,35.24,42.4,4582.0,877.0,710.0,262.0,3.7572,0,17.4782,0.1914,2.7086,330480.39
-120.76,35.16,51.5,10555.0,1707.0,917.0,314.0,6.9595,1,33.5887,0.1618,2.9193,500001.0
-116.44,36.68,48.9,3769.0,716.0,2358.0,860.0,7.9567,1,4.3851,0.1899,2.7437,424099.55
-121.83,35.9,43.6,2329.0,550.0,4769.0,2297.0,6.6394,1,1.0137,0.2362,2.0761,259258.01
-118.69,39.47,33.1,2192.0,411.0,334.0,150.0,3.5759,1,14.654,0.1873,2.2315,290570.53
-120.75,38.58,15.2,5359.0,1079.0,805.0,248.0,6.8328,2,21.5972,0.2014,3.245,480977.42
-117.76,39.68,34.4,1480.0,339.0,2925.0,1457.0,9.0589,0,1.0154,0.2289,2.0074,358422.23
-121.94,40.26,36.5,3156.0,636.0,1049.0,359.0,6.056,1,8.7859,0.2016,2.9195,407420.85
-122.43,41.23,15.4,8399.0,1300.0,968.0,385.0,7.5185,0,21.8152,0.1547,2.515,500001.0
-115.13,36.6,14.0,1675.0,287.0,1736.0,600.0,12.1194,1,2.7905,0.1715,2.8932,500001.0
-123.33,41.81,21.2,442.0,106.0,373.0,133.0,7.7594,2,3.327,0.2394,2.8139,500001.0
-119.27,34.57,33.7,990.0,228.0,1782.0,560.0,3.443,3,1.7677,0.2302,3.1825,248126.14
-122.13,39.26,15.9,2220.0,502.0,1401.0,605.0,5.3112,1,3.6685,0.2261,2.3151,224415.14
-123.96,37.57,29.3,1006.0,206.0,1284.0,522.0,4.196,0,1.9269,0.2047,2.4588,185770.53
-123.99,40.23,46.9,1418.0,263.0,2603.0,1128.0,5.4014,0,1.2572,0.1853,2.3079,277509.22
-122.59,37.03,16.1,1471.0,323.0,1038.0,389.0,11.6177,1,3.7821,0.2194,2.6689,500001.0
-115.65,39.92,50.3,2678.0,579.0,1133.0,535.0,4.0062,1,5.0009,0.2163,2.1154,187379.75
-121.51,41.29,25.1,932.0,200.0,1267.0,515.0,2.6285,1,1.8117,0.2143,2.4618,126601.99
-114.81,39.43,6.1,1202.0,241.0,213.0,105.0,4.6461,2,11.458,0.2004,2.0321,377465.48
-118.51,39.84,3.8,4841.0,852.0,2536.0,1183.0,3.1828,3,4.0917,0.1759,2.1432,245979.31
-119.97,33.17,18.3,1290.0,250.0,1763.0,722.0,4.6013,2,1.7876,0.1935,2.4429,288772.05
-118.53,34.47,14.2,3005.0,605.0,1689.0,837.0,4.5968,1,3.5913,0.2012,2.0189,258559.51
-119.16,41.71,44.0,1826.0,313.0,1440.0,498.0,6.7523,0,3.666,0.1716,2.8913,193536.92
-116.73,39.06,38.6,1779.0,308.0,3251.0,1354.0,3.0931,0,1.3141,0.173,2.4018,146986.69
-121.51,37.82,46.1,3031.0,695.0,1300.0,572.0,8.2928,3,5.3025,0.2292,2.2749,425180.79
-120.81,35.99,31.1,491.0,89.0,924.0,292.0,2.7603,1,1.6811,0.182,3.1638,162488.15
-115.37,32.96,23.2,2466.0,610.0,274.0,110.0,2.8001,2,22.3439,0.2474,2.4814,203918.85
-114.85,36.01,14.8,2662.0,516.0,397.0,133.0,4.3843,1,19.9925,0.1936,2.9814,334753.89
-115.39,37.23,30.7,3274.0,691.0,859.0,375.0,7.4368,2,8.7422,0.2109,2.2944,486245.87
-120.14,34.53,32.5,1390.0,279.0,1188.0,392.0,1.9365,2,3.5435,0.2004,3.0279,143665.57
-116.52,34.17,21.0,1809.0,360.0,684.0,313.0,5.6146,2,5.7855,0.1993,2.1874,329043.16
-119.57,37.32,48.8,325.0,78.0,913.0,384.0,4.9023,0,0.8465,0.239,2.3783,240418.86
-119.35,38.05,33.6,1131.0,180.0,532.0,177.0,3.686,3,6.4046,0.1593,3.0112,251203.13
-122.3,34.8,43.7,2045.0,377.0,2334.0,988.0,3.6658,3,2.0698,0.1846,2.363,256609.33
-118.42,38.07,32.6,5062.0,904.0,873.0,263.0,4.214,0,19.2174,0.1786,3.315,281878.88
-122.48,41.01,17.1,6582.0,1202.0,2816.0,866.0,9.3239,1,7.6041,0.1826,3.2534,441749.64
-121.02,36.99,38.6,1423.0,343.0,889.0,306.0,13.0425,0,4.6548,0.2413,2.9091,500001.0
-115.77,40.61,12.7,3334.0,523.0,1465.0,550.0,3.8334,2,6.0574,0.157,2.6622,236196.22
-122.27,41.27,31.4,1631.0,291.0,1595.0,525.0,4.5478,0,3.1067,0.1783,3.038,291378.15
-123.64,33.41,21.5,583.0,131.0,1247.0,570.0,4.5594,0,1.0226,0.2238,2.1858,216943.87
-123.66,33.44,8.6,2762.0,480.0,453.0,146.0,6.2545,1,18.8951,0.1739,3.102,425063.34
-114.9,37.02,22.1,6515.0,1520.0,834.0,258.0,11.4068,3,25.2773,0.2333,3.2367,500001.0
-119.26,38.07,16.8,1384.0,253.0,208.0,63.0,3.9746,2,22.0553,0.183,3.3172,433113.36
-120.24,36.55,6.7,958.0,155.0,4081.0,1685.0,6.1256,2,0.5687,0.1613,2.4223,321847.17
-116.21,35.61,43.0,1895.0,383.0,75.0,31.0,4.8372,1,61.2532,0.2019,2.4097,500001.0
-115.96,38.57,26.4,1659.0,334.0,2151.0,725.0,2.464,1,2.2874,0.2011,2.9652,169048.65
-121.01,32.56,18.7,11238.0,1730.0,1196.0,422.0,8.2276,0,26.632,0.1539,2.8346,500001.0
-117.39,41.65,26.8,3656.0,811.0,273.0,125.0,6.9057,1,29.3347,0.2218,2.1933,500001.0
-116.61,34.72,39.5,1979.0,325.0,1351.0,647.0,8.8694,0,3.0614,0.1642,2.0891,500001.0
-117.78,41.17,1.9,238.0,41.0,452.0,165.0,2.8253,0,1.4406,0.1713,2.7361,119283.66
-122.83,33.57,28.9,1635.0,337.0,1550.0,600.0,6.1065,1,2.7245,0.2062,2.582,312964.1
-115.56,34.78,25.4,6611.0,1581.0,1047.0,329.0,7.6936,1,20.1206,0.2391,3.1873,500001.0
-118.94,34.75,46.5,1912.0,291.0,1318.0,618.0,6.2191,1,3.0941,0.1521,2.1319,357647.15
-121.51,41.91,29.4,3214.0,747.0,816.0,352.0,6.765,0,9.1269,0.2323,2.318,373515.58
-120.08,32.58,8.0,2379.0,536.0,3178.0,1004.0,9.9029,0,2.3702,0.2254,3.1661,500001.0
-123.97,38.56,20.8,1286.0,214.0,487.0,203.0,2.8392,3,6.324,0.1662,2.3925,210649.62
-123.07,40.72,32.7,5907.0,1106.0,639.0,205.0,7.9555,2,28.8318,0.1873,3.1206,500001.0
-116.66,38.87,3.3,2064.0,497.0,956.0,429.0,4.8942,1,4.8102,0.2406,2.2289,270722.57
-124.35,35.95,46.1,1102.0,181.0,1010.0,330.0,2.3231,1,3.3429,0.1646,3.0643,175580.2
-120.17,41.56,4.5,1835.0,296.0,443.0,174.0,1.6025,0,10.5206,0.1611,2.5419,54802.76
-119.1,40.95,2.6,4911.0,1098.0,222.0,98.0,3.6565,1,50.0308,0.2235,2.2639,500001.0
-123.8,36.62,1.1,642.0,127.0,1457.0,490.0,8.5101,1,1.309,0.1971,2.9723,344453.74
-114.58,37.94,35.9,2185.0,390.0,1425.0,456.0,5.216,0,4.7929,0.1784,3.1267,227679.6
-122.08,41.64,24.3,1904.0,318.0,4282.0,1933.0,4.6837,0,0.9849,0.1672,2.2156,232210.01
-121.3,41.79,6.2,615.0,137.0,2985.0,1335.0,6.6083,0,0.4607,0.2222,2.2356,304434.4
-121.3,36.77,44.7,3093.0,600.0,1156.0,425.0,5.3435,3,7.2775,0.194,2.721,351853.41
-122.04,40.51,11.3,2164.0,376.0,639.0,219.0,3.4405,0,9.8838,0.1739,2.9189,258887.59
-124.34,35.38,17.6,3344.0,817.0,2705.0,1309.0,8.1789,0,2.554,0.2443,2.0655,400495.33
-117.03,36.04,10.1,4010.0,827.0,556.0,239.0,2.0825,0,16.8042,0.2061,2.3307,251964.77
-114.64,34.09,48.3,1739.0,322.0,2240.0,911.0,9.5956,1,1.9082,0.1853,2.458,451313.84
-122.1,34.51,39.7,1225.0,272.0,348.0,123.0,2.2045,0,9.9335,0.222,2.8208,110750.68
-117.69,38.72,37.9,667.0,133.0,5285.0,1972.0,4.1537,3,0.3383,0.1996,2.6807,317788.77
-116.9,37.35,3.2,1152.0,174.0,467.0,172.0,2.5885,0,6.7147,0.1509,2.7204,130967.07
-115.83,34.71,27.7,1822.0,426.0,497.0,244.0,3.4746,0,7.4764,0.2341,2.0382,164445.04
-120.11,36.33,30.3,921.0,144.0,239.0,78.0,2.9269,1,11.7852,0.1566,3.053,232438.21
-121.31,36.05,20.5,2720.0,677.0,798.0,309.0,7.5541,1,8.8098,0.2489,2.5846,400425.26
-121.08,41.83,17.4,961.0,178.0,1554.0,480.0,4.5009,1,2.0021,0.185,3.2393,228990.35
-117.2,40.57,44.4,526.0,107.0,680.0,275.0,5.6655,0,1.9168,0.2025,2.4755,221586.8
-116.15,36.19,2.2,1206.0,302.0,539.0,252.0,2.638,0,4.7794,0.25,2.1338,135365.45
-122.53,41.14,32.9,2057.0,364.0,344.0,170.0,3.6964,2,12.1128,0.1769,2.0259,238268.59
-120.63,35.76,21.1,749.0,147.0,1372.0,497.0,7.904,2,1.5079,0.1963,2.7626,392758.72
-115.29,38.82,35.0,971.0,219.0,1913.0,647.0,5.8068,1,1.5001,0.2255,2.9553,234802.62
-116.25,41.64,11.1,1163.0,229.0,1250.0,530.0,2.8414,3,2.1947,0.1967,2.3585,170935.16
-114.46,36.21,13.2,1275.0,234.0,1908.0,690.0,4.1109,0,1.8477,0.1834,2.7648,173893.3
-116.78,38.94,30.9,2227.0,361.0,415.0,133.0,5.4884,1,16.7846,0.1621,3.1261,385894.96
-120.4,35.32,51.0,2826.0,569.0,661.0,226.0,12.862,1,12.5305,0.2013,2.9309,500001.0
-118.42,35.05,50.7,1297.0,266.0,934.0,284.0,8.7463,1,4.563,0.2052,3.2864,399624.14
-117.71,37.94,13.7,874.0,151.0,3047.0,1454.0,14.674,1,0.6011,0.1733,2.0966,500001.0
-123.56,41.75,6.2,1990.0,365.0,3033.0,1138.0,6.4045,1,1.7486,0.1834,2.6658,225507.14
-118.88,36.8,31.1,2598.0,467.0,2069.0,943.0,4.2557,0,2.7549,0.1799,2.1937,181720.49
-117.23,41.36,22.4,5595.0,1078.0,2028.0,874.0,7.2628,3,6.4004,0.1927,2.3201,324624.38
-122.67,41.14,39.8,4033.0,927.0,583.0,198.0,13.136,0,20.416,0.2298,2.9528,500001.0
-116.51,34.93,27.9,749.0,137.0,1191.0,452.0,3.0362,1,1.6588,0.1833,2.6377,189217.65
-118.49,36.32,27.0,1638.0,290.0,289.0,112.0,2.0761,2,14.5654,0.1772,2.5701,260088.22
-114.79,38.59,34.0,2488.0,582.0,2028.0,872.0,1.7643,1,2.8519,0.234,2.3246,111085.2
-123.92,37.41,7.4,997.0,230.0,898.0,436.0,11.6341,0,2.2871,0.2311,2.0603,499877.08
-121.69,33.44,35.5,1414.0,324.0,5616.0,1899.0,7.7547,0,0.745,0.2293,2.958,388322.13
-118.31,41.89,25.9,2898.0,650.0,1351.0,514.0,5.7515,1,5.6328,0.2243,2.6267,238412.43
-121.37,39.62,42.8,2154.0,514.0,599.0,204.0,3.7212,0,10.5554,0.2389,2.9372,212062.13
-117.18,36.66,8.1,1810.0,401.0,881.0,410.0,6.9723,2,4.4198,0.2213,2.1512,353028.34
-116.73,38.36,16.3,1144.0,191.0,662.0,296.0,5.996,0,3.8654,0.1669,2.236,289672.68
-123.32,33.36,49.5,657.0,101.0,689.0,320.0,4.7139,0,2.0519,0.1533,2.1499,208520.31
-119.19,37.2,29.2,1453.0,244.0,1077.0,490.0,3.1801,0,2.9663,0.1682,2.1993,147814.23
-119.24,41.3,48.4,1696.0,316.0,498.0,152.0,3.7194,1,11.152,0.1865,3.2741,229789.7
-120.64,40.98,36.1,647.0,100.0,1047.0,370.0,7.6449,3,1.7499,0.1553,2.8316,457831.64
-114.98,35.71,48.2,1870.0,422.0,226.0,84.0,4.6243,0,22.3146,0.2257,2.6976,371560.4
-116.04,37.54,17.2,2379.0,509.0,1247.0,574.0,10.2429,0,4.1434,0.2141,2.1718,402638.3
-117.35,39.1,5.6,1114.0,247.0,597.0,281.0,8.1161,1,3.9645,0.2218,2.1259,455904.24
-117.18,35.74,41.9,2398.0,383.0,373.0,147.0,3.5923,0,16.3192,0.1596,2.5374,282901.49
-119.71,33.15,42.0,2193.0,401.0,1957.0,973.0,3.9547,0,2.2533,0.1829,2.0111,270655.39
-115.1,37.3,32.6,1461.0,286.0,266.0,108.0,8.1339,0,13.5083,0.1959,2.4628,498314.78
-117.38,38.2,30.6,1351.0,284.0,1808.0,726.0,8.8724,1,1.8602,0.2103,2.4886,362048.24
-117.03,32.59,47.7,1433.0,330.0,1596.0,650.0,5.5605,1,2.2045,0.2303,2.4551,225744.73
-115.7,33.44,10.0,993.0,246.0,537.0,240.0,3.0101,0,4.1288,0.2477,2.234,212328.05
-121.6,34.49,32.4,2301.0,364.0,880.0,330.0,4.4011,2,6.9646,0.1582,2.6644,296108.83
-116.25,35.82,3.5,1001.0,214.0,1356.0,653.0,3.1655,1,1.5327,0.2142,2.0777,90737.78
-122.39,37.63,8.2,1047.0,171.0,1320.0,541.0,10.4987,1,1.9339,0.1635,2.4396,452214.47
-120.88,35.31,23.3,2561.0,461.0,2278.0,879.0,5.3291,0,2.9122,0.18,2.5906,207138.0
-120.98,35.14,42.9,1526.0,347.0,1970.0,688.0,4.401,0,2.2189,0.2272,2.8635,181691.37
-114.53,40.72,38.4,1888.0,471.0,2510.0,937.0,3.6071,0,2.0145,0.2494,2.6784,123683.53
-115.75,33.9,50.7,546.0,111.0,2752.0,1189.0,1.7118,0,0.4589,0.2026,2.3151,140466.75
-117.31,37.2,3.3,1253.0,232.0,1201.0,594.0,4.02,1,2.109,0.1853,2.0212,150012.93
-117.05,41.51,20.4,5864.0,1005.0,869.0,362.0,4.9853,1,16.2027,0.1714,2.4014,301180.95
-118.71,38.42,9.1,520.0,119.0,995.0,405.0,3.1752,0,1.2821,0.2283,2.455,109668.81
-114.84,39.29,2.9,6153.0,1479.0,834.0,301.0,7.3576,1,20.4517,0.2404,2.7735,500001.0
-119.37,36.6,14.5,2171.0,510.0,3492.0,1691.0,2.7443,0,1.284,0.2349,2.0655,131562.44
-120.53,32.73,13.5,1245.0,250.0,598.0,253.0,5.4036,2,4.9243,0.201,2.3649,299801.55
-122.71,38.62,22.4,1567.0,327.0,2717.0,1276.0,6.5463,0,1.2276,0.2089,2.1289,283947.04
-116.46,38.49,8.1,4279.0,1000.0,746.0,234.0,4.4235,0,18.3119,0.2337,3.1925,360850.29
-116.98,33.58,25.9,367.0,89.0,2654.0,1203.0,2.9364,1,0.3053,0.2429,2.2069,110142.17
-120.49,36.89,47.9,4870.0,1188.0,1962.0,692.0,4.6376,0,7.0418,0.2439,2.8368,280972.31
-124.1,41.15,39.2,2178.0,477.0,1063.0,522.0,2.9075,3,4.17,0.219,2.0352,226372.73
-115.93,34.47,44.0,3672.0,621.0,1349.0,444.0,4.66,0,8.2708,0.1692,3.0389,210948.61
-124.24,36.88,42.0,532.0,96.0,451.0,145.0,5.6869,0,3.664,0.1813,3.1101,313607.51
-117.28,36.88,20.9,1542.0,272.0,1741.0,642.0,4.7729,1,2.402,0.1766,2.7115,269101.75
-114.61,40.17,37.2,354.0,59.0,2340.0,843.0,3.3551,1,0.4204,0.1673,2.7762,184213.43
-119.96,40.3,39.5,4181.0,732.0,3198.0,1590.0,3.7246,2,2.6294,0.1751,2.0112,137416.71
-121.99,39.68,11.5,909.0,215.0,846.0,359.0,10.7123,0,2.5291,0.237,2.3534,500001.0
-117.27,35.98,44.9,899.0,204.0,6375.0,2906.0,10.7285,1,0.3095,0.227,2.1935,500001.0
-116.15,33.22,24.3,467.0,72.0,851.0,279.0,4.2893,0,1.6715,0.1544,3.0456,234831.04
-118.86,35.83,1.8,2468.0,407.0,765.0,382.0,3.622,0,6.4623,0.1648,2.0036,253814.76
-114.64,38.94,33.8,1901.0,472.0,960.0,454.0,4.6253,2,4.1891,0.2485,2.114,274142.64
-123.83,39.15,35.5,1071.0,185.0,967.0,473.0,2.6609,0,2.2627,0.1726,2.0419,169965.37
-119.28,41.62,29.1,2174.0,464.0,348.0,120.0,3.4817,0,18.1697,0.2134,2.9112,270192.77
-117.14,36.81,11.8,1047.0,179.0,444.0,162.0,7.5149,0,6.4738,0.1706,2.7418,341862.07
-115.69,38.49,25.6,528.0,91.0,413.0,196.0,8.5105,1,2.6967,0.1734,2.1088,399858.14
-122.55,37.61,21.4,1402.0,280.0,1324.0,496.0,8.707,1,2.8272,0.1999,2.6699,439042.11
-116.32,33.96,50.7,5718.0,1136.0,3631.0,1099.0,2.4097,2,5.2026,0.1988,3.3035,187474.74
-118.8,36.88,43.1,3569.0,766.0,642.0,313.0,5.8366,2,11.391,0.2146,2.0503,450074.29
-120.37,37.67,39.9,2487.0,415.0,990.0,334.0,5.7881,1,7.4475,0.1668,2.9635,352615.06
-123.03,41.49,10.2,2145.0,378.0,575.0,174.0,3.6973,0,12.3235,0.1763,3.3019,166345.79
-115.66,35.99,17.9,1402.0,298.0,1860.0,670.0,8.8939,0,2.091,0.2124,2.7737,433473.39
-122.77,41.76,20.4,3027.0,483.0,1358.0,593.0,14.7312,3,5.1009,0.1597,2.2888,500001.0
-121.24,37.64,26.1,2686.0,647.0,2295.0,979.0,4.3013,2,2.7429,0.2409,2.3434,279788.98
-121.44,34.82,2.5,1706.0,286.0,490.0,167.0,10.5372,0,10.2317,0.1679,2.942,500001.0
-115.6,34.34,31.2,2078.0,403.0,1064.0,419.0,2.8144,0,4.9641,0.1938,2.5422,251863.63
-117.6,33.87,19.3,588.0,95.0,910.0,397.0,4.4625,2,1.4815,0.1609,2.2935,167827.01
-116.35,36.8,29.6,1292.0,282.0,957.0,397.0,5.3226,3,3.2569,0.2185,2.4128,383718.25
-121.84,32.75,1.5,784.0,143.0,2431.0,1083.0,11.3587,0,0.7244,0.1827,2.2452,500001.0
-118.08,36.73,17.4,774.0,122.0,695.0,269.0,2.4856,2,2.873,0.1574,2.5787,154908.78
-118.61,41.84,40.2,2513.0,526.0,766.0,289.0,11.6171,0,8.6812,0.2093,2.6446,500001.0
-115.99,38.85,26.6,746.0,185.0,582.0,181.0,2.2788,2,4.1133,0.2481,3.2099,243337.7
-115.25,39.69,41.2,3095.0,734.0,6161.0,2948.0,7.9922,0,1.0498,0.2371,2.0897,380735.11
-124.23,33.66,36.6,3723.0,820.0,512.0,244.0,5.3147,2,15.2886,0.2203,2.1011,408440.87
-117.58,36.99,44.6,1732.0,262.0,1764.0,682.0,8.8446,0,2.5405,0.1513,2.5885,500001.0
-123.83,35.23,1.4,1183.0,279.0,367.0,171.0,5.2227,2,6.9381,0.236,2.1489,382020.1
-118.84,40.95,14.3,3721.0,892.0,1588.0,675.0,5.5647,2,5.5142,0.2397,2.3532,339067.73
-121.46,34.25,29.0,2662.0,409.0,438.0,153.0,3.1773,1,17.3491,0.1538,2.8528,310894.25
-121.27,36.86,49.0,4174.0,677.0,1238.0,415.0,9.9992,1,10.0476,0.1622,2.9809,500001.0
-120.81,38.07,35.7,848.0,165.0,1407.0,437.0,4.3185,2,1.9427,0.1951,3.2227,147674.79
-118.11,37.38,24.3,1507.0,287.0,1033.0,446.0,11.0138,0,3.3762,0.1902,2.3144,463992.93
-121.0,40.35,7.6,1552.0,278.0,1929.0,688.0,4.8346,0,2.2556,0.1794,2.8048,262981.5
-116.99,34.72,26.2,2094.0,355.0,1591.0,763.0,7.4914,0,2.7443,0.1698,2.0855,386582.39
-120.29,36.09,23.5,2800.0,574.0,635.0,299.0,2.4263,0,9.3666,0.2049,2.1241,202019.48
-123.66,39.99,40.7,1991.0,452.0,1626.0,722.0,4.19,0,2.7593,0.2271,2.2528,175562.49
-116.48,37.51,22.1,4604.0,1122.0,1315.0,557.0,3.8852,2,8.2737,0.2437,2.3632,319603.3
-121.48,36.32,17.3,1391.0,251.0,2358.0,1145.0,4.9334,0,1.2151,0.1801,2.0604,221376.9
-120.01,32.82,5.6,868.0,191.0,343.0,161.0,2.3119,1,5.3889,0.2203,2.1324,129898.99
-117.47,39.63,3.4,1135.0,260.0,1200.0,423.0,5.4806,0,2.6839,0.2288,2.8379,287397.25
